    0,    0,    0,  131,  170,  179,    0,    0,    0,    0
    1,    0,  181,    0,    0,  131,    0,  142,    0,    0
    0,    0,    0,    0,  132,  171,  192,    0,    0,    0
    1,    0,  168,    0,    0,  194,    0,    0,  195,    0
    0,    0,    0,    0,    0,  158,  213,  183,    0,    0
    1,    0,    0,  194,    0,  200,    0,    0,  151,    0
    0,    0,    0,    0,  221,  202,    0,    0,    0,  133
    1,    0,  221,    0,    0,  246,    0,    0,    0,  225
    0,    0,    0,    0,  189,    0,    0,    0,  134,  241
    1,    0,  169,    0,    0,    0,  202,    0,    0,  183
    0,    0,    0,    0,    0,    0,  165,  188,  167,    0
    1,    0,    0,  227,    0,    0,  153,    0,  242,    0
    0,    0,    0,    0,    0,    0,    0,  138,  144,  244
    1,    0,    0,  188,    0,    0,  199,    0,    0,  177
    0,  158,  143,  157,    0,    0,    0,    0,    0,    0
    1,  151,    0,    0,  250,    0,    0,  236,    0,    0
    0,    0,  253,  216,  145,    0,    0,    0,    0,    0
    1,    0,  241,    0,  206,    0,    0,  135,    0,    0
    0,  137,  253,    0,    0,    0,  225,    0,    0,    0
    1,  245,    0,    0,  242,    0,    0,    0,  192,    0
    0,  196,    0,    0,    0,  183,  242,    0,    0,    0
    1,  146,    0,    0,    0,  175,    0,    0,  170,    0
    0,    0,    0,  204,  205,  139,    0,    0,    0,    0
    1,    0,  136,    0,    0,  170,    0,  129,    0,    0
    0,    0,    0,    0,  217,  238,  128,    0,    0,    0
    1,    0,  236,    0,    0,  140,    0,    0,  247,    0
    0,    0,    0,    0,    0,  182,  215,  131,    0,    0
    1,    0,    0,  206,    0,  211,    0,    0,  215,    0
    0,    0,    0,    0,  216,  193,    0,    0,    0,  252
    1,    0,  234,    0,    0,  150,    0,    0,    0,  136
    0,    0,    0,    0,  246,    0,    0,    0,  201,  183
    1,    0,  191,    0,    0,    0,  210,    0,    0,  208
    0,    0,    0,    0,    0,    0,  193,  181,  228,    0
    1,    0,    0,  192,    0,    0,  208,    0,  226,    0
    0,    0,    0,    0,    0,    0,    0,  245,  218,  160
    1,    0,    0,  204,    0,    0,  161,    0,    0,  197
    0,  185,  150,  133,    0,    0,    0,    0,    0,    0
    1,  166,    0,    0,  190,    0,    0,  252,    0,    0
    0,    0,  174,  206,  241,    0,    0,    0,    0,    0
    1,    0,  154,    0,  157,    0,    0,  195,    0,    0
    0,  132,  198,    0,    0,    0,  145,    0,    0,    0
    1,  254,    0,    0,  180,    0,    0,    0,  128,    0
    0,  141,    0,    0,    0,  234,  179,    0,    0,    0
    1,  180,    0,    0,    0,  220,    0,    0,  170,    0
    0,    0,    0,  188,  221,  254,    0,    0,    0,    0
    1,    0,  151,    0,    0,  134,    0,  233,    0,    0
    0,    0,    0,    0,  204,  238,  142,    0,    0,    0
    1,    0,  151,    0,    0,  199,    0,    0,  219,    0
    0,    0,    0,    0,    0,  201,  207,  246,    0,    0
    1,    0,    0,  253,    0,  219,    0,    0,  253,    0
    0,    0,    0,    0,  158,  220,    0,    0,    0,  230
    1,    0,  151,    0,    0,  190,    0,    0,    0,  217
    0,    0,    0,    0,  246,    0,    0,    0,  128,  140
    1,    0,  173,    0,    0,    0,  156,    0,    0,  180
    0,    0,    0,    0,    0,    0,  165,  168,  228,    0
    1,    0,    0,  128,    0,    0,  130,    0,  194,    0
    0,    0,    0,    0,    0,    0,    0,  251,  236,  191
    1,    0,    0,  237,    0,    0,  157,    0,    0,  242
    0,  141,  248,  169,    0,    0,    0,    0,    0,    0
    1,  155,    0,    0,  172,    0,    0,  178,    0,    0
    0,    0,  210,  250,  251,    0,    0,    0,    0,    0
    1,    0,  203,    0,  134,    0,    0,  153,    0,    0
    0,  168,  146,    0,    0,    0,  177,    0,    0,    0
    1,  229,    0,    0,  216,    0,    0,    0,  186,    0
    0,  165,    0,    0,    0,  202,  229,    0,    0,    0
    1,  214,    0,    0,    0,  156,    0,    0,  151,    0
    0,    0,    0,  172,  213,  246,    0,    0,    0,    0
    1,    0,  142,    0,    0,  133,    0,  242,    0,    0
    0,    0,    0,    0,  211,  194,  177,    0,    0,    0
    1,    0,  144,    0,    0,  156,    0,    0,  171,    0
    0,    0,    0,    0,    0,  132,  127,  199,    0,    0
    1,    0,    0,  205,    0,  168,    0,    0,  201,    0
    0,    0,    0,    0,  131,  211,    0,    0,    0,  210
    1,    0,  171,    0,    0,  229,    0,    0,    0,  155
    0,    0,    0,    0,  219,    0,    0,    0,  170,  251
    1,    0,  175,    0,    0,    0,  191,    0,    0,  162
    0,    0,    0,    0,    0,    0,  148,  254,  216,    0
    1,    0,    0,  138,    0,    0,  162,    0,  231,    0
    0,    0,    0,    0,    0,    0,    0,  151,  229,  136
    1,    0,    0,  141,    0,    0,  201,    0,    0,  150
    0,  201,  180,  252,    0,    0,    0,    0,    0,    0
    1,  190,    0,    0,  204,    0,    0,  205,    0,    0
    0,    0,  240,  194,  193,    0,    0,    0,    0,    0
    1,    0,  172,    0,  205,    0,    0,  242,    0,    0
    0,  217,  171,    0,    0,    0,  201,    0,    0,    0
    1,  147,    0,    0,  181,    0,    0,    0,  199,    0
    0,  156,    0,    0,    0,  253,  242,    0,    0,    0
    1,  158,    0,    0,    0,  198,    0,    0,  167,    0
    0,    0,    0,  206,  216,  132,    0,    0,    0,    0
    1,    0,  149,    0,    0,  245,    0,  138,    0,    0
    0,    0,    0,    0,  133,  131,  188,    0,    0,    0
    1,    0,  234,    0,    0,  182,    0,    0,  138,    0
    0,    0,    0,    0,    0,  163,  176,  195,    0,    0
    1,    0,    0,  128,    0,  203,    0,    0,  181,    0
    0,    0,    0,    0,  250,  229,    0,    0,    0,  254
    1,    0,  184,    0,    0,  233,    0,    0,    0,  229
    0,    0,    0,    0,  180,    0,    0,    0,  215,  209
    1,    0,  169,    0,    0,    0,  211,    0,    0,  181
    0,    0,    0,    0,    0,    0,  248,  192,  236,    0
    1,    0,    0,  242,    0,    0,  137,    0,  183,    0
    0,    0,    0,    0,    0,    0,    0,  228,  199,  240
    1,    0,    0,  241,    0,    0,  207,    0,    0,  212
    0,  179,  204,  127,    0,    0,    0,    0,    0,    0
    1,  192,    0,    0,  196,    0,    0,  134,    0,    0
    0,    0,  238,  153,  131,    0,    0,    0,    0,    0
    1,    0,  134,    0,  136,    0,    0,  240,    0,    0
    0,  218,  132,    0,    0,    0,  254,    0,    0,    0
    1,  205,    0,    0,  169,    0,    0,    0,  198,    0
    0,  146,    0,    0,    0,  233,  218,    0,    0,    0
    1,  182,    0,    0,    0,  191,    0,    0,  176,    0
    0,    0,    0,  250,  223,  188,    0,    0,    0,    0
    1,    0,  163,    0,    0,  170,    0,  221,    0,    0
    0,    0,    0,    0,  222,  215,  133,    0,    0,    0
    1,    0,  246,    0,    0,  180,    0,    0,  214,    0
    0,    0,    0,    0,    0,  134,  195,  225,    0,    0
    1,    0,    0,  174,    0,  178,    0,    0,  237,    0
    0,    0,    0,    0,  236,  175,    0,    0,    0,  187
    1,    0,  203,    0,    0,  207,    0,    0,    0,  214
    0,    0,    0,    0,  241,    0,    0,    0,  137,  139
    1,    0,  166,    0,    0,    0,  233,    0,    0,  139
    0,    0,    0,    0,    0,    0,  183,  192,  222,    0
    1,    0,    0,  225,    0,    0,  205,    0,  133,    0
    0,    0,    0,    0,    0,    0,    0,  149,  154,  189
    1,    0,    0,  162,    0,    0,  218,    0,    0,  195
    0,  180,  181,  169,    0,    0,    0,    0,    0,    0
    1,  215,    0,    0,  187,    0,    0,  235,    0,    0
    0,    0,  199,  232,  195,    0,    0,    0,    0,    0
    1,    0,  134,    0,  249,    0,    0,  243,    0,    0
    0,  173,  231,    0,    0,    0,  175,    0,    0,    0
    1,  242,    0,    0,  181,    0,    0,    0,  177,    0
    0,  178,    0,    0,    0,  242,  199,    0,    0,    0
    1,  146,    0,    0,    0,  202,    0,    0,  202,    0
    0,    0,    0,  190,  142,  206,    0,    0,    0,    0
    1,    0,  145,    0,    0,  165,    0,  214,    0,    0
    0,    0,    0,    0,  229,  194,  167,    0,    0,    0
    1,    0,  205,    0,    0,  222,    0,    0,  158,    0
    0,    0,    0,    0,    0,  183,  245,  232,    0,    0
    1,    0,    0,  226,    0,  227,    0,    0,  142,    0
    0,    0,    0,    0,  144,  252,    0,    0,    0,  132
    1,    0,  243,    0,    0,  199,    0,    0,    0,  217
    0,    0,    0,    0,  205,    0,    0,    0,  204,  164
    1,    0,  179,    0,    0,    0,  231,    0,    0,  209
    0,    0,    0,    0,    0,    0,  131,  128,  151,    0
    1,    0,    0,  166,    0,    0,  157,    0,  142,    0
    0,    0,    0,    0,    0,    0,    0,  162,  253,  131
    1,    0,    0,  160,    0,    0,  241,    0,    0,  201
    0,  189,  176,  128,    0,    0,    0,    0,    0,    0
    1,  161,    0,    0,  240,    0,    0,  178,    0,    0
    0,    0,  162,  199,  178,    0,    0,    0,    0,    0
    1,    0,  147,    0,  253,    0,    0,  249,    0,    0
    0,  199,  216,    0,    0,    0,  236,    0,    0,    0
    1,  248,    0,    0,  155,    0,    0,    0,  226,    0
    0,  136,    0,    0,    0,  251,  250,    0,    0,    0
    1,  182,    0,    0,    0,  145,    0,    0,  167,    0
    0,    0,    0,  149,  178,  188,    0,    0,    0,    0
    1,    0,  227,    0,    0,  181,    0,  233,    0,    0
    0,    0,    0,    0,  144,  174,  253,    0,    0,    0
    1,    0,  225,    0,    0,  172,    0,    0,  128,    0
    0,    0,    0,    0,    0,  176,  219,  192,    0,    0
    1,    0,    0,  232,    0,  190,    0,    0,  193,    0
    0,    0,    0,    0,  178,  164,    0,    0,    0,  221
    1,    0,  181,    0,    0,  225,    0,    0,    0,  218
    0,    0,    0,    0,  228,    0,    0,    0,  130,  133
    1,    0,  128,    0,    0,    0,  129,    0,    0,  236
    0,    0,    0,    0,    0,    0,  242,  242,  168,    0
    1,    0,    0,  141,    0,    0,  218,    0,  228,    0
    0,    0,    0,    0,    0,    0,    0,  193,  251,  138
    1,    0,    0,  140,    0,    0,  146,    0,    0,  240
    0,  249,  205,  230,    0,    0,    0,    0,    0,    0
    1,  204,    0,    0,  155,    0,    0,  158,    0,    0
    0,    0,  143,  231,  159,    0,    0,    0,    0,    0
    1,    0,  133,    0,  129,    0,    0,  194,    0,    0
    0,  188,  211,    0,    0,    0,  177,    0,    0,    0
    1,  141,    0,    0,  137,    0,    0,    0,  129,    0
    0,  252,    0,    0,    0,  189,  201,    0,    0,    0
    1,  170,    0,    0,    0,  188,    0,    0,  138,    0
    0,    0,    0,  189,  217,  248,    0,    0,    0,    0
    1,    0,  189,    0,    0,  204,    0,  170,    0,    0
    0,    0,    0,    0,  184,  139,  134,    0,    0,    0
    1,    0,  216,    0,    0,  161,    0,    0,  131,    0
    0,    0,    0,    0,    0,  199,  217,  213,    0,    0
    1,    0,    0,  181,    0,  180,    0,    0,  204,    0
    0,    0,    0,    0,  185,  239,    0,    0,    0,  220
    1,    0,  185,    0,    0,  166,    0,    0,    0,  236
    0,    0,    0,    0,  180,    0,    0,    0,  211,  236
    1,    0,  172,    0,    0,    0,  141,    0,    0,  191
    0,    0,    0,    0,    0,    0,  181,  153,  246,    0
    1,    0,    0,  209,    0,    0,  192,    0,  162,    0
    0,    0,    0,    0,    0,    0,    0,  188,  243,  207
    1,    0,    0,  149,    0,    0,  178,    0,    0,  184
    0,  182,  226,  162,    0,    0,    0,    0,    0,    0
    1,  139,    0,    0,  186,    0,    0,  203,    0,    0
    0,    0,  239,  163,  134,    0,    0,    0,    0,    0
    1,    0,  152,    0,  162,    0,    0,  225,    0,    0
    0,  151,  143,    0,    0,    0,  252,    0,    0,    0
    1,  135,    0,    0,  250,    0,    0,    0,  240,    0
    0,  238,    0,    0,    0,  184,  131,    0,    0,    0
    1,  138,    0,    0,    0,  153,    0,    0,  212,    0
    0,    0,    0,  138,  162,  129,    0,    0,    0,    0
    1,    0,  186,    0,    0,  212,    0,  212,    0,    0
    0,    0,    0,    0,  227,  183,  197,    0,    0,    0
    1,    0,  147,    0,    0,  198,    0,    0,  220,    0
    0,    0,    0,    0,    0,  218,  132,  217,    0,    0
    1,    0,    0,  131,    0,  254,    0,    0,  158,    0
    0,    0,    0,    0,  233,  206,    0,    0,    0,  178
    1,    0,  199,    0,    0,  213,    0,    0,    0,  250
    0,    0,    0,    0,  171,    0,    0,    0,  214,  245
    1,    0,  184,    0,    0,    0,  235,    0,    0,  210
    0,    0,    0,    0,    0,    0,  234,  189,  206,    0
    1,    0,    0,  142,    0,    0,  158,    0,  145,    0
    0,    0,    0,    0,    0,    0,    0,  213,  148,  254
    1,    0,    0,  142,    0,    0,  229,    0,    0,  171
    0,  237,  219,  148,    0,    0,    0,    0,    0,    0
    1,  246,    0,    0,  173,    0,    0,  128,    0,    0
    0,    0,  146,  166,  252,    0,    0,    0,    0,    0
    1,    0,  204,    0,  187,    0,    0,  195,    0,    0
    0,  224,  222,    0,    0,    0,  129,    0,    0,    0
    1,  227,    0,    0,  251,    0,    0,    0,  240,    0
    0,  163,    0,    0,    0,  181,  158,    0,    0,    0
    1,  181,    0,    0,    0,  245,    0,    0,  133,    0
    0,    0,    0,  137,  206,  212,    0,    0,    0,    0
    1,    0,  131,    0,    0,  151,    0,  169,    0,    0
    0,    0,    0,    0,  191,  220,  164,    0,    0,    0
    1,    0,  148,    0,    0,  158,    0,    0,  175,    0
    0,    0,    0,    0,    0,  253,  137,  183,    0,    0
    1,    0,    0,  187,    0,  162,    0,    0,  147,    0
    0,    0,    0,    0,  188,  186,    0,    0,    0,  193
    1,    0,  169,    0,    0,  129,    0,    0,    0,  155
    0,    0,    0,    0,  151,    0,    0,    0,  165,  210
    1,    0,  218,    0,    0,    0,  187,    0,    0,  166
    0,    0,    0,    0,    0,    0,  210,  218,  165,    0
    1,    0,    0,  145,    0,    0,  131,    0,  253,    0
    0,    0,    0,    0,    0,    0,    0,  128,  190,  228
    1,    0,    0,  224,    0,    0,  169,    0,    0,  171
    0,  250,  236,  134,    0,    0,    0,    0,    0,    0
    1,  163,    0,    0,  144,    0,    0,  227,    0,    0
    0,    0,  168,  161,  225,    0,    0,    0,    0,    0
    1,    0,  224,    0,  203,    0,    0,  188,    0,    0
    0,  231,  223,    0,    0,    0,  156,    0,    0,    0
    1,  184,    0,    0,  176,    0,    0,    0,  248,    0
    0,  172,    0,    0,    0,  130,  128,    0,    0,    0
    1,  165,    0,    0,    0,  208,    0,    0,  227,    0
    0,    0,    0,  206,  190,  207,    0,    0,    0,    0
    1,    0,  161,    0,    0,  222,    0,  177,    0,    0
    0,    0,    0,    0,  214,  164,  239,    0,    0,    0
    1,    0,  166,    0,    0,  252,    0,    0,  192,    0
    0,    0,    0,    0,    0,  191,  171,  198,    0,    0
    1,    0,    0,  172,    0,  197,    0,    0,  231,    0
    0,    0,    0,    0,  245,  243,    0,    0,    0,  216
    1,    0,  190,    0,    0,  147,    0,    0,    0,  185
    0,    0,    0,    0,  216,    0,    0,    0,  138,  156
    1,    0,  211,    0,    0,    0,  249,    0,    0,  142
    0,    0,    0,    0,    0,    0,  248,  164,  180,    0
    1,    0,    0,  206,    0,    0,  223,    0,  201,    0
    0,    0,    0,    0,    0,    0,    0,  236,  212,  160
    1,    0,    0,  175,    0,    0,  211,    0,    0,  142
    0,  211,  213,  136,    0,    0,    0,    0,    0,    0
    1,  136,    0,    0,  159,    0,    0,  224,    0,    0
    0,    0,  217,  233,  227,    0,    0,    0,    0,    0
    1,    0,  187,    0,  146,    0,    0,  225,    0,    0
    0,  173,  157,    0,    0,    0,  129,    0,    0,    0
    1,  199,    0,    0,  177,    0,    0,    0,  215,    0
    0,  145,    0,    0,    0,  175,  164,    0,    0,    0
    1,  216,    0,    0,    0,  222,    0,    0,  188,    0
    0,    0,    0,  164,  135,  190,    0,    0,    0,    0
    1,    0,  150,    0,    0,  130,    0,  213,    0,    0
    0,    0,    0,    0,  187,  240,  157,    0,    0,    0
    1,    0,  219,    0,    0,  176,    0,    0,  240,    0
    0,    0,    0,    0,    0,  170,  238,  202,    0,    0
    1,    0,    0,  173,    0,  193,    0,    0,  136,    0
    0,    0,    0,    0,  217,  166,    0,    0,    0,  134
    1,    0,  210,    0,    0,  178,    0,    0,    0,  243
    0,    0,    0,    0,  251,    0,    0,    0,  189,  191
    1,    0,  249,    0,    0,    0,  193,    0,    0,  162
    0,    0,    0,    0,    0,    0,  141,  247,  208,    0
    1,    0,    0,  158,    0,    0,  153,    0,  195,    0
    0,    0,    0,    0,    0,    0,    0,  222,  133,  222
    1,    0,    0,  201,    0,    0,  245,    0,    0,  138
    0,  189,  199,  191,    0,    0,    0,    0,    0,    0
    1,  178,    0,    0,  195,    0,    0,  227,    0,    0
    0,    0,  159,  251,  133,    0,    0,    0,    0,    0
    1,    0,  242,    0,  216,    0,    0,  231,    0,    0
    0,  214,  142,    0,    0,    0,  137,    0,    0,    0
    1,  131,    0,    0,  232,    0,    0,    0,  202,    0
    0,  192,    0,    0,    0,  209,  166,    0,    0,    0
    1,  183,    0,    0,    0,  239,    0,    0,  208,    0
    0,    0,    0,  141,  223,  139,    0,    0,    0,    0
    1,    0,  215,    0,    0,  186,    0,  201,    0,    0
    0,    0,    0,    0,  210,  252,  230,    0,    0,    0
    1,    0,  181,    0,    0,  229,    0,    0,  216,    0
    0,    0,    0,    0,    0,  205,  187,  209,    0,    0
    1,    0,    0,  160,    0,  139,    0,    0,  245,    0
    0,    0,    0,    0,  151,  158,    0,    0,    0,  192
    1,    0,  229,    0,    0,  172,    0,    0,    0,  166
    0,    0,    0,    0,  148,    0,    0,    0,  174,  235
    1,    0,  226,    0,    0,    0,  164,    0,    0,  173
    0,    0,    0,    0,    0,    0,  192,  130,  225,    0
    1,    0,    0,  168,    0,    0,  142,    0,  195,    0
    0,    0,    0,    0,    0,    0,    0,  221,  212,  131
    1,    0,    0,  176,    0,    0,  179,    0,    0,  136
    0,  163,  228,  223,    0,    0,    0,    0,    0,    0
    1,  195,    0,    0,  139,    0,    0,  172,    0,    0
    0,    0,  193,  195,  214,    0,    0,    0,    0,    0
    1,    0,  154,    0,  227,    0,    0,  136,    0,    0
    0,  157,  137,    0,    0,    0,  215,    0,    0,    0
    1,  157,    0,    0,  222,    0,    0,    0,  236,    0
    0,  153,    0,    0,    0,  187,  231,    0,    0,    0
    1,  188,    0,    0,    0,  140,    0,    0,  128,    0
    0,    0,    0,  245,  196,  158,    0,    0,    0,    0
    1,    0,  222,    0,    0,  230,    0,  134,    0,    0
    0,    0,    0,    0,  142,  152,  198,    0,    0,    0
    1,    0,  176,    0,    0,  206,    0,    0,  219,    0
    0,    0,    0,    0,    0,  249,  181,  176,    0,    0
    1,    0,    0,  189,    0,  236,    0,    0,  234,    0
    0,    0,    0,    0,  147,  179,    0,    0,    0,  155
    1,    0,  183,    0,    0,  144,    0,    0,    0,  214
    0,    0,    0,    0,  233,    0,    0,    0,  201,  134
    1,    0,  175,    0,    0,    0,  128,    0,    0,  189
    0,    0,    0,    0,    0,    0,  128,  172,  188,    0
    1,    0,    0,  143,    0,    0,  203,    0,  221,    0
    0,    0,    0,    0,    0,    0,    0,  213,  216,  161
    1,    0,    0,  236,    0,    0,  148,    0,    0,  240
    0,  208,  137,  226,    0,    0,    0,    0,    0,    0
    1,  240,    0,    0,  209,    0,    0,  220,    0,    0
    0,    0,  137,  234,  201,    0,    0,    0,    0,    0
    1,    0,  183,    0,  151,    0,    0,  197,    0,    0
    0,  158,  168,    0,    0,    0,  189,    0,    0,    0
    1,  135,    0,    0,  133,    0,    0,    0,  233,    0
    0,  137,    0,    0,    0,  252,  147,    0,    0,    0
    1,  230,    0,    0,    0,  254,    0,    0,  137,    0
    0,    0,    0,  140,  147,  224,    0,    0,    0,    0
    1,    0,  232,    0,    0,  229,    0,  192,    0,    0
    0,    0,    0,    0,  186,  246,  149,    0,    0,    0
    1,    0,  246,    0,    0,  250,    0,    0,  150,    0
    0,    0,    0,    0,    0,  179,  172,  150,    0,    0
    1,    0,    0,  187,    0,  135,    0,    0,  206,    0
    0,    0,    0,    0,  145,  233,    0,    0,    0,  198
    1,    0,  199,    0,    0,  176,    0,    0,    0,  180
    0,    0,    0,    0,  242,    0,    0,    0,  212,  195
    1,    0,  184,    0,    0,    0,  239,    0,    0,  240
    0,    0,    0,    0,    0,    0,  143,  174,  200,    0
    1,    0,    0,  248,    0,    0,  145,    0,  135,    0
    0,    0,    0,    0,    0,    0,    0,  206,  136,  174
    1,    0,    0,  207,    0,    0,  166,    0,    0,  180
    0,  158,  172,  197,    0,    0,    0,    0,    0,    0
    1,  162,    0,    0,  215,    0,    0,  173,    0,    0
    0,    0,  179,  175,  157,    0,    0,    0,    0,    0
    1,    0,  188,    0,  128,    0,    0,  144,    0,    0
    0,  196,  235,    0,    0,    0,  165,    0,    0,    0
    1,  190,    0,    0,  195,    0,    0,    0,  131,    0
    0,  201,    0,    0,    0,  208,  149,    0,    0,    0
    1,  134,    0,    0,    0,  150,    0,    0,  157,    0
    0,    0,    0,  133,  178,  238,    0,    0,    0,    0
    1,    0,  199,    0,    0,  195,    0,  152,    0,    0
    0,    0,    0,    0,  235,  223,  202,    0,    0,    0
    1,    0,  148,    0,    0,  147,    0,    0,  250,    0
    0,    0,    0,    0,    0,  134,  164,  231,    0,    0
    1,    0,    0,  203,    0,  238,    0,    0,  146,    0
    0,    0,    0,    0,  226,  250,    0,    0,    0,  157
    1,    0,  173,    0,    0,  249,    0,    0,    0,  129
    0,    0,    0,    0,  148,    0,    0,    0,  222,  180
    1,    0,  170,    0,    0,    0,  134,    0,    0,  151
    0,    0,    0,    0,    0,    0,  159,  166,  234,    0
    1,    0,    0,  237,    0,    0,  205,    0,  141,    0
    0,    0,    0,    0,    0,    0,    0,  173,  233,  206
    1,    0,    0,  167,    0,    0,  229,    0,    0,  223
    0,  222,  178,  226,    0,    0,    0,    0,    0,    0
    1,  249,    0,    0,  166,    0,    0,  208,    0,    0
    0,    0,  135,  232,  211,    0,    0,    0,    0,    0
    1,    0,  129,    0,  246,    0,    0,  231,    0,    0
    0,  233,  210,    0,    0,    0,  213,    0,    0,    0
    1,  232,    0,    0,  252,    0,    0,    0,  172,    0
    0,  133,    0,    0,    0,  215,  234,    0,    0,    0
    1,  219,    0,    0,    0,  200,    0,    0,  164,    0
    0,    0,    0,  230,  244,  174,    0,    0,    0,    0
    1,    0,  231,    0,    0,  220,    0,  246,    0,    0
    0,    0,    0,    0,  182,  241,  202,    0,    0,    0
    1,    0,  154,    0,    0,  172,    0,    0,  147,    0
    0,    0,    0,    0,    0,  186,  155,  169,    0,    0
    1,    0,    0,  226,    0,  143,    0,    0,  149,    0
    0,    0,    0,    0,  210,  182,    0,    0,    0,  129
    1,    0,  253,    0,    0,  207,    0,    0,    0,  181
    0,    0,    0,    0,  138,    0,    0,    0,  192,  196
    1,    0,  241,    0,    0,    0,  143,    0,    0,  171
    0,    0,    0,    0,    0,    0,  253,  170,  249,    0
    1,    0,    0,  246,    0,    0,  208,    0,  131,    0
    0,    0,    0,    0,    0,    0,    0,  137,  205,  161
    1,    0,    0,  186,    0,    0,  131,    0,    0,  185
    0,  196,  212,  196,    0,    0,    0,    0,    0,    0
    1,  175,    0,    0,  191,    0,    0,  201,    0,    0
    0,    0,  231,  238,  137,    0,    0,    0,    0,    0
    1,    0,  205,    0,  155,    0,    0,  134,    0,    0
    0,  253,  188,    0,    0,    0,  164,    0,    0,    0
    1,  225,    0,    0,  252,    0,    0,    0,  153,    0
    0,  142,    0,    0,    0,  237,  128,    0,    0,    0
    1,  225,    0,    0,    0,  140,    0,    0,  151,    0
    0,    0,    0,  222,  249,  217,    0,    0,    0,    0
    1,    0,  170,    0,    0,  228,    0,  195,    0,    0
    0,    0,    0,    0,  161,  168,  226,    0,    0,    0
    1,    0,  189,    0,    0,  197,    0,    0,  135,    0
    0,    0,    0,    0,    0,  227,  226,  164,    0,    0
    1,    0,    0,  173,    0,  140,    0,    0,  191,    0
    0,    0,    0,    0,  159,  212,    0,    0,    0,  205
    1,    0,  148,    0,    0,  147,    0,    0,    0,  152
    0,    0,    0,    0,  225,    0,    0,    0,  147,  164
    1,    0,  172,    0,    0,    0,  212,    0,    0,  210
    0,    0,    0,    0,    0,    0,  193,  192,  154,    0
    1,    0,    0,  230,    0,    0,  250,    0,  191,    0
    0,    0,    0,    0,    0,    0,    0,  159,  168,  230
    1,    0,    0,  224,    0,    0,  232,    0,    0,  134
    0,  137,  183,  162,    0,    0,    0,    0,    0,    0
    1,  142,    0,    0,  227,    0,    0,  217,    0,    0
    0,    0,  222,  226,  152,    0,    0,    0,    0,    0
    1,    0,  137,    0,  192,    0,    0,  254,    0,    0
